PR_Number,Author,Score,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Antipatterns,Comment_Violations,Timestamp
494200,theoparis,20,0,0,0,,,,2026-03-06T20:38:58Z
494199,sternenseemann,20,0,0,0,,,,2026-03-06T20:38:59Z
494198,GaetanLepage,20,0,0,0,,,,2026-03-06T20:39:00Z
494197,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:01Z
494196,GaetanLepage,20,0,0,0,,,,2026-03-06T20:39:01Z
494195,beeelias,20,0,0,0,,,,2026-03-06T20:39:02Z
494194,GaetanLepage,70,0,0,0,,,,2026-03-06T20:39:03Z
494193,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:04Z
494192,GaetanLepage,70,0,0,0,,,,2026-03-06T20:39:05Z
494191,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:39:06Z
494189,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:39:07Z
494188,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:07Z
494187,mweinelt,20,0,0,0,,,,2026-03-06T20:39:08Z
494186,jpds,20,0,0,0,,,,2026-03-06T20:39:09Z
494185,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:10Z
494183,andre4ik3,70,0,0,0,,,,2026-03-06T20:39:11Z
494182,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:11Z
494181,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:12Z
494180,GaetanLepage,20,0,0,0,,,,2026-03-06T20:39:13Z
494179,wbadart,20,0,0,0,,,,2026-03-06T20:39:13Z
494178,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:14Z
494177,mkg20001,20,0,0,0,,,,2026-03-06T20:39:17Z
494176,herbetom,20,0,0,0,,,,2026-03-06T20:39:21Z
494175,Sigmanificient,20,0,0,0,,,,2026-03-06T20:39:24Z
494174,GaetanLepage,20,0,0,0,,,,2026-03-06T20:39:25Z
494173,RCoeurjoly,0,0,0,0,,,,2026-03-06T20:39:26Z
494171,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:27Z
494170,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:28Z
494169,mweinelt,20,0,0,0,,,,2026-03-06T20:39:29Z
494168,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:29Z
494167,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:31Z
494166,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:32Z
494165,phaer,20,0,0,0,,,,2026-03-06T20:39:33Z
494164,OPNA2608,20,0,0,0,,,,2026-03-06T20:39:33Z
494163,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:34Z
494162,9ary,20,0,0,0,,,,2026-03-06T20:39:35Z
494161,trofi,20,0,0,0,,,,2026-03-06T20:39:36Z
494160,bartoostveen,20,0,0,0,,,,2026-03-06T20:39:37Z
494159,Al2Klimov,20,0,0,0,,,,2026-03-06T20:39:37Z
494158,srounce,20,0,0,0,,,,2026-03-06T20:39:38Z
494157,stepisptr-t,20,0,0,0,,,,2026-03-06T20:39:39Z
494156,nhshah15,70,0,0,0,,,,2026-03-06T20:39:40Z
494155,drupol,70,0,0,0,,,,2026-03-06T20:39:41Z
494153,4ever2,70,0,0,0,,,,2026-03-06T20:39:42Z
494152,ddogfoodd,70,0,0,0,,,,2026-03-06T20:39:43Z
494151,mweinelt,70,0,0,0,,,,2026-03-06T20:39:44Z
494150,hesiod,20,0,0,0,,,,2026-03-06T20:39:45Z
494149,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:39:46Z
494148,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:46Z
494147,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:47Z
494146,Teeco123,20,0,0,0,,,,2026-03-06T20:39:48Z
494145,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:39:49Z
494144,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:49Z
494143,71rd,20,0,0,0,,,,2026-03-06T20:39:52Z
494142,Hythera,20,0,0,0,,,,2026-03-06T20:39:53Z
494141,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:54Z
494140,stepbrobd,0,0,0,0,,,,2026-03-06T20:39:54Z
494139,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:55Z
494138,eetwas,0,0,0,0,,,,2026-03-06T20:39:56Z
494137,r-ryantm,70,0,0,0,,,,2026-03-06T20:39:57Z
494136,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:58Z
494134,r-ryantm,20,0,0,0,,,,2026-03-06T20:39:58Z
494133,CyberShadow,0,0,0,0,,,,2026-03-06T20:39:59Z
494132,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:00Z
494131,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:01Z
494129,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:01Z
494128,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:02Z
494127,gepbird,70,0,0,0,,,,2026-03-06T20:40:04Z
494126,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:04Z
494125,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:05Z
494124,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:06Z
494123,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:40:07Z
494122,GaetanLepage,20,0,0,0,,,,2026-03-06T20:40:08Z
494121,thiagokokada,0,0,0,0,,,,2026-03-06T20:40:15Z
494120,thiagokokada,20,0,0,0,,,,2026-03-06T20:40:16Z
494119,gepbird,70,0,0,0,,,,2026-03-06T20:40:17Z
494118,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:17Z
494117,bbigras,70,0,0,0,,,,2026-03-06T20:40:18Z
494116,purpole,70,0,0,0,,,,2026-03-06T20:40:19Z
494115,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:40:20Z
494114,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:21Z
494113,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:21Z
494112,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:22Z
494111,xokdvium,20,0,0,0,,,,2026-03-06T20:40:23Z
494110,doronbehar,20,0,0,0,,,,2026-03-06T20:40:24Z
494109,agrimault-dinum,20,0,0,0,,,,2026-03-06T20:40:24Z
494108,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:25Z
494107,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:26Z
494106,Gskartwii,70,0,0,0,,,,2026-03-06T20:40:27Z
494105,doronbehar,20,0,0,0,,,,2026-03-06T20:40:28Z
494104,MysaaJava,20,0,0,0,,,,2026-03-06T20:40:28Z
494103,K900,20,0,0,0,,,,2026-03-06T20:40:29Z
494102,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:30Z
494101,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:31Z
494100,jmbaur,70,0,0,0,,,,2026-03-06T20:40:31Z
494099,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:32Z
494098,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:33Z
494097,colonelpanic8,70,0,0,0,,,,2026-03-06T20:40:34Z
494096,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:35Z
494095,atimofeev,70,0,0,0,,,,2026-03-06T20:40:35Z
494094,bengsparks,20,0,0,0,,,,2026-03-06T20:40:37Z
494093,Mop-u,20,0,0,0,,,,2026-03-06T20:40:38Z
494092,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:38Z
494091,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:39Z
494090,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:40Z
494089,isabelroses,20,0,0,0,,,,2026-03-06T20:40:41Z
494088,aduh95,70,0,0,0,,,,2026-03-06T20:40:42Z
494087,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:42Z
494086,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:43Z
494085,hakan-demirli,20,0,0,0,,,,2026-03-06T20:40:44Z
494084,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:45Z
494083,atomicptr,70,0,0,0,,,,2026-03-06T20:40:46Z
494082,hesiod,70,0,0,0,,,,2026-03-06T20:40:46Z
494081,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:47Z
494080,htsee,20,0,0,0,,,,2026-03-06T20:40:48Z
494079,adamcstephens,70,0,0,0,,,,2026-03-06T20:40:49Z
494078,nyanotech,20,0,0,0,,,,2026-03-06T20:40:49Z
494077,jchv,70,0,0,0,,,,2026-03-06T20:40:50Z
494076,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:51Z
494074,mnixry,20,0,0,0,,,,2026-03-06T20:40:52Z
494073,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:53Z
494072,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:54Z
494071,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:55Z
494070,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:56Z
494069,matthiasdotsh,70,0,0,0,,,,2026-03-06T20:40:57Z
494068,jchv,20,0,0,0,,,,2026-03-06T20:40:57Z
494066,myNicole98,20,0,0,0,,,,2026-03-06T20:40:58Z
494064,r-ryantm,70,0,0,0,,,,2026-03-06T20:40:59Z
494063,r-ryantm,20,0,0,0,,,,2026-03-06T20:40:59Z
494062,jpalharini,70,0,0,0,,,,2026-03-06T20:41:00Z
494061,SuperSandro2000,20,0,0,0,,,,2026-03-06T20:41:01Z
494060,guylamar2006,20,0,0,0,,,,2026-03-06T20:41:02Z
494059,magnetophon,20,0,0,0,,,,2026-03-06T20:41:05Z
494058,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:06Z
494057,erictapen,70,0,0,0,,,,2026-03-06T20:41:06Z
494056,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:41:07Z
494055,kolaente,70,0,0,0,,,,2026-03-06T20:41:08Z
494054,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:10Z
494053,SuperSandro2000,70,0,0,0,,,,2026-03-06T20:41:11Z
494052,KaoriLovesCakes,20,0,0,0,,,,2026-03-06T20:41:11Z
494051,felixsinger,20,0,0,0,,,,2026-03-06T20:41:12Z
494050,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:13Z
494049,sternenseemann,20,0,0,0,,,,2026-03-06T20:41:14Z
494048,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:14Z
494046,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:41:15Z
494045,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:16Z
494043,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:41:17Z
494042,Fl-ris,20,0,0,0,,,,2026-03-06T20:41:17Z
494041,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:18Z
494040,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:41:19Z
494039,4ever2,20,0,0,0,,,,2026-03-06T20:41:20Z
494038,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:21Z
494035,SuperSandro2000,20,0,0,0,,,,2026-03-06T20:41:22Z
494034,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:23Z
494033,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:24Z
494032,SuperSandro2000,20,0,0,0,,,,2026-03-06T20:41:25Z
494031,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:25Z
494030,Enzime,20,0,0,0,,,,2026-03-06T20:41:28Z
494028,K900,20,0,0,0,,,,2026-03-06T20:41:29Z
494027,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:30Z
494025,wamserma,20,0,0,0,,,,2026-03-06T20:41:30Z
494023,bouk,70,0,0,0,,,,2026-03-06T20:41:31Z
494022,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:32Z
494021,Gustlik501,70,0,0,0,,,,2026-03-06T20:41:33Z
494020,michaelgrahamevans,70,0,0,0,,,,2026-03-06T20:41:34Z
494019,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:34Z
494018,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:35Z
494017,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:41:36Z
494016,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:37Z
494014,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:41:37Z
494013,codgician,20,0,0,0,,,,2026-03-06T20:41:38Z
494012,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:39Z
494011,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:40Z
494010,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:41Z
494009,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:41:41Z
494008,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:43Z
494007,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:44Z
494006,leona-ya,70,0,0,0,,,,2026-03-06T20:41:45Z
494005,sternenseemann,70,0,0,0,,,,2026-03-06T20:41:46Z
494004,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:46Z
494003,r-ryantm,20,0,0,0,,,,2026-03-06T20:41:53Z
494001,ilkecan,20,0,0,0,,,,2026-03-06T20:41:54Z
494000,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:55Z
493999,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:56Z
493998,r-ryantm,70,0,0,0,,,,2026-03-06T20:41:56Z
493997,emilazy,20,0,0,0,,,,2026-03-06T20:41:57Z
493996,iynaix,20,0,0,0,,,,2026-03-06T20:41:58Z
493995,xokdvium,20,0,0,0,,,,2026-03-06T20:41:59Z
493994,sternenseemann,70,0,0,0,,,,2026-03-06T20:42:00Z
493993,CherryKitten,70,0,0,0,,,,2026-03-06T20:42:00Z
493992,hoh,0,0,0,0,,,,2026-03-06T20:42:01Z
493991,octvs,20,0,0,0,,,,2026-03-06T20:42:02Z
493990,ollybeck,70,0,0,0,,,,2026-03-06T20:42:03Z
493989,GaetanLepage,20,0,0,0,,,,2026-03-06T20:42:03Z
493988,SFrijters,20,0,0,0,,,,2026-03-06T20:42:04Z
493987,octvs,20,0,0,0,,,,2026-03-06T20:42:05Z
493986,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:06Z
493985,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:42:06Z
493984,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:07Z
493983,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:42:08Z
493982,Isabell-Hauel,20,0,0,0,,,,2026-03-06T20:42:09Z
493981,DSeeLP,20,0,0,0,,,,2026-03-06T20:42:10Z
493980,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:11Z
493979,jpds,70,0,0,0,,,,2026-03-06T20:42:12Z
493978,iynaix,20,0,0,0,,,,2026-03-06T20:42:12Z
493977,jpds,70,0,0,0,,,,2026-03-06T20:42:13Z
493976,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:14Z
493975,K900,20,0,0,0,,,,2026-03-06T20:42:15Z
493974,fabaff,70,0,0,0,,,,2026-03-06T20:42:16Z
493973,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:42:17Z
493972,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:18Z
493971,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:19Z
493970,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:19Z
493969,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:20Z
493968,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:42:21Z
493967,guitargeek,20,0,0,0,,,,2026-03-06T20:42:23Z
493966,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:24Z
493965,fabaff,20,0,0,0,,,,2026-03-06T20:42:25Z
493964,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:26Z
493963,fabaff,20,0,0,0,,,,2026-03-06T20:42:27Z
493962,fabaff,20,0,0,0,,,,2026-03-06T20:42:28Z
493961,raboof,70,0,0,0,,,,2026-03-06T20:42:29Z
493960,herbetom,70,0,0,0,,,,2026-03-06T20:42:30Z
493959,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:30Z
493958,Isabell-Hauel,20,0,0,0,,,,2026-03-06T20:42:31Z
493957,fabaff,20,0,0,0,,,,2026-03-06T20:42:32Z
493956,fabaff,20,0,0,0,,,,2026-03-06T20:42:33Z
493955,bartoostveen,20,0,0,0,,,,2026-03-06T20:42:34Z
493954,antonmosich,20,0,0,0,,,,2026-03-06T20:42:34Z
493953,thefossguy,70,0,0,0,,,,2026-03-06T20:42:35Z
493952,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:36Z
493951,leona-ya,70,0,0,0,,,,2026-03-06T20:42:37Z
493950,Isabell-Hauel,20,0,0,0,,,,2026-03-06T20:42:37Z
493949,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:38Z
493948,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:39Z
493946,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:40Z
493945,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:40Z
493944,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:42:41Z
493943,al3xtjames,0,0,0,0,,,,2026-03-06T20:42:42Z
493942,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:43Z
493941,xsteadfastx,20,0,0,0,,,,2026-03-06T20:42:44Z
493940,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:44Z
493939,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:45Z
493938,ryand56,0,0,0,0,,,,2026-03-06T20:42:46Z
493936,NyCodeGHG,70,0,0,0,,,,2026-03-06T20:42:46Z
493933,hatch01,70,0,0,0,,,,2026-03-06T20:42:47Z
493932,heywoodlh,0,0,0,0,,,,2026-03-06T20:42:49Z
493931,katexochen,20,0,0,0,,,,2026-03-06T20:42:49Z
493930,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:51Z
493929,K900,20,0,0,0,,,,2026-03-06T20:42:52Z
493928,wiredsource,20,0,0,0,,,,2026-03-06T20:42:53Z
493927,katexochen,20,0,0,0,,,,2026-03-06T20:42:53Z
493926,wiredsource,20,0,0,0,,,,2026-03-06T20:42:54Z
493925,wiredsource,20,0,0,0,,,,2026-03-06T20:42:55Z
493924,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:56Z
493922,r-ryantm,20,0,0,0,,,,2026-03-06T20:42:56Z
493921,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:42:57Z
493920,r-ryantm,70,0,0,0,,,,2026-03-06T20:42:58Z
493919,frederictobiasc,20,0,0,0,,,,2026-03-06T20:42:58Z
493918,whispersofthedawn,20,0,0,0,,,,2026-03-06T20:42:59Z
493917,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:00Z
493916,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:01Z
493915,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:02Z
493912,dotlambda,20,0,0,0,,,,2026-03-06T20:43:02Z
493911,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:04Z
493910,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:05Z
493909,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:05Z
493908,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:06Z
493907,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:07Z
493906,sharno,70,0,0,0,,,,2026-03-06T20:43:08Z
493905,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:09Z
493904,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:09Z
493903,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:43:10Z
493902,brandonchinn178,70,0,0,0,,,,2026-03-06T20:43:11Z
493901,brandonchinn178,20,0,0,0,,,,2026-03-06T20:43:12Z
493900,ju1m,20,0,0,0,,,,2026-03-06T20:43:13Z
493899,ljxfstorm,20,0,0,0,,,,2026-03-06T20:43:13Z
493898,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:14Z
493897,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:15Z
493896,mweinelt,20,0,0,0,,,,2026-03-06T20:43:15Z
493895,paperdigits,70,0,0,0,,,,2026-03-06T20:43:16Z
493894,Prince213,70,0,0,0,,,,2026-03-06T20:43:17Z
493893,MatthewCroughan,20,0,0,0,,,,2026-03-06T20:43:18Z
493892,dtomvan,20,0,0,0,,,,2026-03-06T20:43:18Z
493891,seanybaggins,20,0,0,0,,,,2026-03-06T20:43:19Z
493890,wariuccio,0,0,0,0,,,,2026-03-06T20:43:20Z
493889,pkoenig10,20,0,0,0,,,,2026-03-06T20:43:21Z
493888,LuckShiba,20,0,0,0,,,,2026-03-06T20:43:22Z
493887,mweinelt,70,0,0,0,,,,2026-03-06T20:43:23Z
493886,zowoq,70,0,0,0,,,,2026-03-06T20:43:24Z
493885,whispersofthedawn,20,0,0,0,,,,2026-03-06T20:43:24Z
493883,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:43:25Z
493882,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:26Z
493881,Gorgeous-Patrick,20,0,0,0,,,,2026-03-06T20:43:27Z
493880,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:28Z
493879,amarshall,70,0,0,0,,,,2026-03-06T20:43:28Z
493878,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:29Z
493877,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:30Z
493876,elliotberman,70,0,0,0,,,,2026-03-06T20:43:31Z
493875,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:31Z
493874,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:32Z
493872,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:33Z
493871,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:34Z
493869,SuperSandro2000,20,0,0,0,,,,2026-03-06T20:43:35Z
493868,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:36Z
493867,JamieMagee,20,0,0,0,,,,2026-03-06T20:43:37Z
493866,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:43:37Z
493865,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:38Z
493864,dotlambda,20,0,0,0,,,,2026-03-06T20:43:39Z
493863,teto,20,0,0,0,,,,2026-03-06T20:43:40Z
493862,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:41Z
493859,dotlambda,20,0,0,0,,,,2026-03-06T20:43:42Z
493858,mdaniels5757,70,0,0,0,,,,2026-03-06T20:43:43Z
493857,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:44Z
493856,carlsverre,20,0,0,0,,,,2026-03-06T20:43:46Z
493855,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:43:46Z
493854,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:47Z
493852,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:48Z
493851,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:49Z
493850,SchweGELBin,20,0,0,0,,,,2026-03-06T20:43:50Z
493848,GaetanLepage,20,0,0,0,,,,2026-03-06T20:43:50Z
493847,trueNAHO,70,0,0,0,,,,2026-03-06T20:43:51Z
493846,GaetanLepage,20,0,0,0,,,,2026-03-06T20:43:52Z
493845,OPNA2608,20,0,0,0,,,,2026-03-06T20:43:53Z
493844,GaetanLepage,20,0,0,0,,,,2026-03-06T20:43:54Z
493842,Gustlik501,20,0,0,0,,,,2026-03-06T20:43:55Z
493841,zimward,70,0,0,0,,,,2026-03-06T20:43:56Z
493840,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:43:57Z
493839,r-ryantm,70,0,0,0,,,,2026-03-06T20:43:57Z
493838,r-ryantm,20,0,0,0,,,,2026-03-06T20:43:58Z
493837,NickCao,70,0,0,0,,,,2026-03-06T20:43:59Z
493835,thanegill,70,0,0,0,,,,2026-03-06T20:44:00Z
493834,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:44:01Z
493832,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:01Z
493831,amarshall,20,0,0,0,,,,2026-03-06T20:44:02Z
493830,OPNA2608,20,0,0,0,,,,2026-03-06T20:44:03Z
493829,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:04Z
493828,aanderse,20,0,0,0,,,,2026-03-06T20:44:05Z
493826,lonerOrz,20,0,0,0,,,,2026-03-06T20:44:05Z
493824,OPNA2608,20,0,0,0,,,,2026-03-06T20:44:06Z
493816,fkokosinski,20,0,0,0,,,,2026-03-06T20:44:07Z
493815,risicle,20,0,0,0,,,,2026-03-06T20:44:08Z
493813,makefu,20,0,0,0,,,,2026-03-06T20:44:09Z
493812,zowoq,70,0,0,0,,,,2026-03-06T20:44:09Z
493811,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:10Z
493809,TomaSajt,20,0,0,0,,,,2026-03-06T20:44:11Z
493808,thiagokokada,20,0,0,0,,,,2026-03-06T20:44:12Z
493807,r-ryantm,20,0,0,0,,,,2026-03-06T20:44:13Z
493806,trofi,20,0,0,0,,,,2026-03-06T20:44:14Z
493805,piotrkwiecinski,70,0,0,0,,,,2026-03-06T20:44:14Z
493804,trofi,70,0,0,0,,,,2026-03-06T20:44:15Z
493803,onny,70,0,0,0,,,,2026-03-06T20:44:18Z
493802,r-ryantm,20,0,0,0,,,,2026-03-06T20:44:19Z
493800,different-name,70,0,0,0,,,,2026-03-06T20:44:20Z
493799,mikatammi,20,0,0,0,,,,2026-03-06T20:44:20Z
493798,gaelj,70,0,0,0,,,,2026-03-06T20:44:21Z
493797,dotlambda,20,0,0,0,,,,2026-03-06T20:44:22Z
493796,thunze,70,0,0,0,,,,2026-03-06T20:44:23Z
493795,adamcstephens,70,0,0,0,,,,2026-03-06T20:44:23Z
493794,dotlambda,20,0,0,0,,,,2026-03-06T20:44:24Z
493793,app/nixpkgs-ci,20,0,0,0,,,,2026-03-06T20:44:25Z
493792,app/nixpkgs-ci,70,0,0,0,,,,2026-03-06T20:44:26Z
493791,Hythera,20,0,0,0,,,,2026-03-06T20:44:28Z
493790,dotlambda,20,0,0,0,,,,2026-03-06T20:44:28Z
493789,adamcstephens,20,0,0,0,,,,2026-03-06T20:44:31Z
493788,dotlambda,70,0,0,0,,,,2026-03-06T20:44:32Z
493787,jbedo,0,0,0,0,,,,2026-03-06T20:44:35Z
493786,transcaffeine,70,0,0,0,,,,2026-03-06T20:44:36Z
493785,thunze,20,0,0,0,,,,2026-03-06T20:44:36Z
493784,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:37Z
493783,mikatammi,20,0,0,0,,,,2026-03-06T20:44:38Z
493782,LilaHummel,20,0,0,0,,,,2026-03-06T20:44:39Z
493781,r-ryantm,20,0,0,0,,,,2026-03-06T20:44:39Z
493780,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:40Z
493779,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:41Z
493778,sarahec,70,0,0,0,,,,2026-03-06T20:44:42Z
493777,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:43Z
493776,networkException,120,0,0,0,,Hallucinated Security Fix: PR body claims 'CVE-' but only non-code files changed (json). A real security fix requires modifying source code.,,2026-03-06T20:44:44Z
493774,Kladki,20,0,0,0,,,,2026-03-06T20:44:44Z
493773,tomodachi94,50,0,0,0,,,,2026-03-06T20:44:46Z
493771,r-ryantm,70,0,0,0,,,,2026-03-06T20:44:46Z
493769,r-ryantm,20,0,0,0,,,,2026-03-06T20:44:47Z
493768,bodier123,20,0,0,0,,,,2026-03-06T20:44:48Z
493767,sarahec,20,0,0,0,,,,2026-03-06T20:44:49Z
493766,winterqt,20,0,0,0,,,,2026-03-06T20:44:49Z
493765,piotrkwiecinski,20,0,0,0,,,,2026-03-06T20:44:50Z
493763,Hythera,70,0,0,0,,,,2026-03-06T20:44:51Z
